Gene name,GO domain,GO term accession
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,cellular_component,GO:0042995
NDRG2,cellular_component,GO:0005829
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,molecular_function,GO:0005515
NDRG2,cellular_component,GO:0048471
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,cellular_component,GO:0030426
NDRG2,cellular_component,GO:0070062
NDRG2,molecular_function,GO:0003674
NDRG2,biological_process,GO:0007165
NDRG2,biological_process,GO:0021762
NDRG2,cellular_component,GO:0005794
NDRG2,cellular_component,GO:0005737
NDRG2,cellular_component,GO:0042995
NDRG2,cellular_component,GO:0005829
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,molecular_function,GO:0005515
NDRG2,cellular_component,GO:0048471
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,cellular_component,GO:0030426
NDRG2,cellular_component,GO:0070062
NDRG2,molecular_function,GO:0003674
NDRG2,biological_process,GO:0007165
NDRG2,biological_process,GO:0021762
NDRG2,cellular_component,GO:0005794
NDRG2,cellular_component,GO:0005737
NDRG2,cellular_component,GO:0042995
NDRG2,cellular_component,GO:0005829
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,molecular_function,GO:0005515
NDRG2,cellular_component,GO:0048471
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,cellular_component,GO:0030426
NDRG2,cellular_component,GO:0070062
NDRG2,molecular_function,GO:0003674
NDRG2,biological_process,GO:0007165
NDRG2,biological_process,GO:0021762
NDRG2,cellular_component,GO:0005794
NDRG2,cellular_component,GO:0005737
NDRG2,cellular_component,GO:0042995
NDRG2,cellular_component,GO:0005829
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,molecular_function,GO:0005515
NDRG2,cellular_component,GO:0048471
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,cellular_component,GO:0030426
NDRG2,cellular_component,GO:0070062
NDRG2,molecular_function,GO:0003674
NDRG2,biological_process,GO:0007165
NDRG2,biological_process,GO:0021762
NDRG2,cellular_component,GO:0005794
NDRG2,,
NDRG2,cellular_component,GO:0005737
NDRG2,cellular_component,GO:0042995
NDRG2,cellular_component,GO:0005829
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,molecular_function,GO:0005515
NDRG2,cellular_component,GO:0048471
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,cellular_component,GO:0030426
NDRG2,cellular_component,GO:0070062
NDRG2,molecular_function,GO:0003674
NDRG2,biological_process,GO:0007165
NDRG2,biological_process,GO:0021762
NDRG2,cellular_component,GO:0005794
NDRG2,cellular_component,GO:0005737
NDRG2,cellular_component,GO:0042995
NDRG2,cellular_component,GO:0005829
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,molecular_function,GO:0005515
NDRG2,cellular_component,GO:0048471
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,cellular_component,GO:0030426
NDRG2,cellular_component,GO:0070062
NDRG2,molecular_function,GO:0003674
NDRG2,biological_process,GO:0007165
NDRG2,biological_process,GO:0021762
NDRG2,cellular_component,GO:0005794
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,,
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,,
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,,
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,,
NDRG2,,
NDRG2,,
NDRG2,,
NDRG2,,
NDRG2,,
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,,
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,cellular_component,GO:0016020
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,cellular_component,GO:0016020
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,,
NDRG2,,
NDRG2,,
NDRG2,,
NDRG2,,
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,cellular_component,GO:0005737
NDRG2,biological_process,GO:0030154
NDRG2,biological_process,GO:0016055
NDRG2,biological_process,GO:0007399
NDRG2,,
NEFM,molecular_function,GO:0005198
NEFM,cellular_component,GO:0005882
NEFM,cellular_component,GO:0005737
NEFM,cellular_component,GO:0042995
NEFM,cellular_component,GO:0005856
NEFM,cellular_component,GO:0045111
NEFM,molecular_function,GO:0005515
NEFM,cellular_component,GO:0030424
NEFM,cellular_component,GO:0030424
NEFM,cellular_component,GO:0005737
NEFM,cellular_component,GO:0030424
NEFM,molecular_function,GO:0005200
NEFM,molecular_function,GO:0005200
NEFM,cellular_component,GO:0005882
NEFM,molecular_function,GO:0008017
NEFM,biological_process,GO:0033693
NEFM,cellular_component,GO:0099160
NEFM,biological_process,GO:0033693
NEFM,cellular_component,GO:0005883
NEFM,cellular_component,GO:0097418
NEFM,,
NEFM,molecular_function,GO:0005198
NEFM,cellular_component,GO:0005882
NEFM,cellular_component,GO:0045111
NEFM,cellular_component,GO:0030424
NEFM,,
NEFM,cellular_component,GO:0005737
NEFM,cellular_component,GO:0042995
NEFM,cellular_component,GO:0005856
NEFM,molecular_function,GO:0005198
NEFM,cellular_component,GO:0045111
NEFM,molecular_function,GO:0005515
NEFM,cellular_component,GO:0005882
NEFM,cellular_component,GO:0030424
NEFM,cellular_component,GO:0030424
NEFM,cellular_component,GO:0005737
NEFM,cellular_component,GO:0030424
NEFM,molecular_function,GO:0005200
NEFM,molecular_function,GO:0005200
NEFM,cellular_component,GO:0005882
NEFM,molecular_function,GO:0008017
NEFM,biological_process,GO:0033693
NEFM,cellular_component,GO:0099160
NEFM,biological_process,GO:0033693
NEFM,cellular_component,GO:0005883
NEFM,cellular_component,GO:0097418
NEFM,molecular_function,GO:0005198
NEFM,cellular_component,GO:0005882
NEFM,cellular_component,GO:0045111
NEFM,cellular_component,GO:0030424
NES,molecular_function,GO:0019215
NES,cellular_component,GO:0045111
NES,molecular_function,GO:0005515
NES,cellular_component,GO:0005882
NES,cellular_component,GO:0005882
NES,biological_process,GO:0007399
NES,molecular_function,GO:0003674
NES,biological_process,GO:2000179
NES,biological_process,GO:0007420
NES,biological_process,GO:0032091
NES,biological_process,GO:0043086
NES,molecular_function,GO:0019215
NES,cellular_component,GO:0005882
NES,biological_process,GO:0007417
NES,biological_process,GO:0000086
NES,biological_process,GO:0072089
NES,cellular_component,GO:0005737
NES,biological_process,GO:0031076
NES,molecular_function,GO:0031730
NES,biological_process,GO:0030844
NES,biological_process,GO:0030844
NES,biological_process,GO:0043524
NES,biological_process,GO:0048858
NES,biological_process,GO:0051402
NES,cellular_component,GO:0005737
NEUROD1,,
NEUROD1,,
NEUROD1,biological_process,GO:0006355
NEUROD1,molecular_function,GO:0046983
NEUROD1,biological_process,GO:0007399
NEUROD1,cellular_component,GO:0005634
NEUROD1,cellular_component,GO:0005634
NEUROD1,cellular_component,GO:0005634
NEUROD1,cellular_component,GO:0005737
NEUROD1,molecular_function,GO:0003677
NEUROD1,biological_process,GO:0030154
NEUROD1,molecular_function,GO:0005515
NEUROD1,biological_process,GO:0045893
NEUROD1,cellular_component,GO:0005634
NEUROD1,molecular_function,GO:0000981
NEUROD1,molecular_function,GO:0000978
NEUROD1,molecular_function,GO:0001228
NEUROD1,molecular_function,GO:0003682
NEUROD1,molecular_function,GO:0003690
NEUROD1,molecular_function,GO:0043565
NEUROD1,molecular_function,GO:0070888
NEUROD1,biological_process,GO:0003326
NEUROD1,biological_process,GO:0003329
NEUROD1,biological_process,GO:0006366
NEUROD1,biological_process,GO:0006913
NEUROD1,biological_process,GO:0007259
NEUROD1,biological_process,GO:0009410
NEUROD1,biological_process,GO:0009952
NEUROD1,biological_process,GO:0021542
NEUROD1,biological_process,GO:0021549
NEUROD1,biological_process,GO:0023019
NEUROD1,biological_process,GO:0030902
NEUROD1,biological_process,GO:0031018
NEUROD1,biological_process,GO:0035881
NEUROD1,biological_process,GO:0035883
NEUROD1,biological_process,GO:0042593
NEUROD1,biological_process,GO:0043010
NEUROD1,biological_process,GO:0043065
NEUROD1,biological_process,GO:0045165
NEUROD1,biological_process,GO:0045597
NEUROD1,biological_process,GO:0045664
NEUROD1,biological_process,GO:0045666
NEUROD1,biological_process,GO:0045893
NEUROD1,biological_process,GO:0045944
NEUROD1,biological_process,GO:0046426
NEUROD1,biological_process,GO:0048562
NEUROD1,biological_process,GO:0048839
NEUROD1,biological_process,GO:0060730
NEUROD1,biological_process,GO:0071333
NEUROD1,biological_process,GO:2000675
NEUROD1,molecular_function,GO:0000981
NEUROD1,cellular_component,GO:0000785
NEUROD1,biological_process,GO:0035883
NEUROD1,molecular_function,GO:0003682
NEUROD1,molecular_function,GO:0001228
NEUROD1,molecular_function,GO:1990837
NEUROD1,cellular_component,GO:0005654
NEUROD1,biological_process,GO:0045944
NEUROD1,biological_process,GO:0043065
NEUROD1,molecular_function,GO:0046982
NEUROD1,biological_process,GO:0045944
NEUROD1,molecular_function,GO:0046982
NEUROD1,molecular_function,GO:0061629
NEUROD1,molecular_function,GO:0000981
NEUROD1,molecular_function,GO:0070888
NEUROD1,molecular_function,GO:0003700
NEUROD1,cellular_component,GO:0090575
NEUROD1,biological_process,GO:0051091
NEUROD1,molecular_function,GO:0043565
NEUROD1,molecular_function,GO:0070888
NEUROD1,biological_process,GO:0061564
NEUROD1,biological_process,GO:0042593
NEUROD1,biological_process,GO:2000675
NEUROD1,biological_process,GO:0048839
NEUROD1,biological_process,GO:0007263
NEUROD1,biological_process,GO:0050796
NEUROD1,biological_process,GO:0009749
NEUROD1,biological_process,GO:0048562
NEUROD1,biological_process,GO:0031018
NEUROD1,biological_process,GO:0045597
NEUROD1,biological_process,GO:0045666
NEUROD1,biological_process,GO:0021549
NEUROD1,biological_process,GO:0007423
NEUROD1,biological_process,GO:0021542
NEUROD1,biological_process,GO:0030073
NEUROD1,biological_process,GO:2000679
NEUROD1,biological_process,GO:0022008
NEUROD1,biological_process,GO:0035881
NEUROD1,biological_process,GO:0060730
NEUROD1,biological_process,GO:0006355
NEUROD1,molecular_function,GO:0046983
NEUROD1,biological_process,GO:0007399
NEUROD1,cellular_component,GO:0005634
NEUROD1,cellular_component,GO:0005634
NEUROD1,cellular_component,GO:0005634
NEUROD1,cellular_component,GO:0005737
NEUROD1,molecular_function,GO:0003677
NEUROD1,biological_process,GO:0030154
NEUROD1,molecular_function,GO:0005515
NEUROD1,biological_process,GO:0045893
NEUROD1,cellular_component,GO:0005634
NEUROD1,molecular_function,GO:0000981
NEUROD1,molecular_function,GO:0000981
NEUROD1,cellular_component,GO:0000785
NEUROD1,biological_process,GO:0035883
NEUROD1,molecular_function,GO:0003682
NEUROD1,molecular_function,GO:0001228
NEUROD1,molecular_function,GO:1990837
NEUROD1,cellular_component,GO:0005654
NEUROD1,biological_process,GO:0045944
NEUROD1,biological_process,GO:0043065
NEUROD1,molecular_function,GO:0046982
NEUROD1,biological_process,GO:0045944
NEUROD1,molecular_function,GO:0046982
NEUROD1,molecular_function,GO:0061629
NEUROD1,molecular_function,GO:0000981
NEUROD1,molecular_function,GO:0070888
NEUROD1,molecular_function,GO:0003700
NEUROD1,cellular_component,GO:0090575
NEUROD1,biological_process,GO:0051091
NEUROD1,molecular_function,GO:0043565
NEUROD1,molecular_function,GO:0070888
NEUROD1,biological_process,GO:0061564
NEUROD1,biological_process,GO:0042593
NEUROD1,biological_process,GO:2000675
NEUROD1,biological_process,GO:0048839
NEUROD1,biological_process,GO:0007263
NEUROD1,biological_process,GO:0050796
NEUROD1,biological_process,GO:0009749
NEUROD1,biological_process,GO:0048562
NEUROD1,biological_process,GO:0031018
NEUROD1,biological_process,GO:0045597
NEUROD1,biological_process,GO:0045666
NEUROD1,biological_process,GO:0021549
NEUROD1,biological_process,GO:0007423
NEUROD1,biological_process,GO:0021542
NEUROD1,biological_process,GO:0030073
NEUROD1,biological_process,GO:2000679
NEUROD1,biological_process,GO:0022008
NEUROD1,biological_process,GO:0035881
NEUROD1,biological_process,GO:0060730
NEUROD1,biological_process,GO:0006355
NEUROD1,molecular_function,GO:0046983
NEUROD1,biological_process,GO:0007399
NEUROD1,cellular_component,GO:0005634
NEUROD1,cellular_component,GO:0005634
NEUROD1,cellular_component,GO:0005634
NEUROD1,cellular_component,GO:0005737
NEUROD1,molecular_function,GO:0003677
NEUROD1,biological_process,GO:0030154
NEUROD1,molecular_function,GO:0005515
NEUROD1,biological_process,GO:0045893
NEUROD1,cellular_component,GO:0005634
NEUROD1,molecular_function,GO:0000981
NEUROD1,molecular_function,GO:0000981
NEUROD1,cellular_component,GO:0000785
NEUROD1,biological_process,GO:0035883
NEUROD1,molecular_function,GO:0003682
NEUROD1,molecular_function,GO:0001228
NEUROD1,molecular_function,GO:1990837
NEUROD1,cellular_component,GO:0005654
NEUROD1,biological_process,GO:0045944
NEUROD1,biological_process,GO:0043065
NEUROD1,molecular_function,GO:0046982
NEUROD1,biological_process,GO:0045944
