selection_model,train_model,features,fpr,tpr,threshold
RandomForest,XGBoost,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01282051282051282, 0.01282051282051282, 0.038461538461538464, 0.038461538461538464, 0.07692307692307693, 0.07692307692307693, 0.08974358974358974, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.1282051282051282, 0.1282051282051282, 0.15384615384615385, 0.15384615384615385, 0.1794871794871795, 0.1794871794871795, 0.2948717948717949, 0.2948717948717949, 0.47435897435897434, 0.5, 0.5897435897435898, 0.6153846153846154, 0.6410256410256411, 0.6666666666666666, 0.6794871794871795, 0.7307692307692307, 0.7564102564102564, 0.7948717948717948, 0.8333333333333334, 0.8589743589743589, 0.9102564102564102, 1.0]","[0.0, 0.6482649842271293, 0.6514195583596214, 0.7555205047318612, 0.7712933753943217, 0.7728706624605678, 0.7760252365930599, 0.7854889589905363, 0.7886435331230284, 0.7933753943217665, 0.7965299684542587, 0.8107255520504731, 0.8123028391167192, 0.8343848580441641, 0.8391167192429022, 0.8406940063091483, 0.8438485804416404, 0.8454258675078864, 0.8501577287066246, 0.8580441640378549, 0.8690851735015773, 0.8722397476340694, 0.8785488958990536, 0.8832807570977917, 0.886435331230284, 0.8974763406940063, 0.9069400630914827, 0.9100946372239748, 0.9148264984227129, 0.9258675078864353, 0.9274447949526814, 0.9305993690851735, 0.944794952681388, 0.9479495268138801, 0.9495268138801262, 0.9558359621451105, 0.9763406940063092, 0.9763406940063092, 0.9779179810725552, 0.9779179810725552, 0.9842271293375394, 0.9842271293375394, 0.9858044164037855, 0.9858044164037855, 0.9873817034700315, 0.9873817034700315, 0.9905362776025236, 0.9905362776025236, 0.9936908517350158, 0.9936908517350158, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99750215 0.99731135 0.9971981  0.9969952  0.9969842
 0.99676657 0.99451005 0.9940508  0.9938443  0.9933296  0.99331903
 0.9928999  0.9925258  0.99190736 0.9914938  0.9913248  0.9903425
 0.98987085 0.98646426 0.98605365 0.9853898  0.9848225  0.97943497
 0.9783238  0.97742313 0.9734398  0.9724637  0.96965975 0.9688682
 0.9670998  0.9668182  0.9479435  0.947925   0.94593465 0.9427444
 0.79135185 0.7575929  0.7252137  0.65488946 0.5529285  0.52357095
 0.51229626 0.47458056 0.4625891  0.45600054 0.42877653 0.41050053
 0.38974172 0.326108   0.2837833  0.27972364 0.26913857 0.17670743
 0.16835636 0.0945443  0.08791239 0.07591203 0.06769086 0.06245095
 0.05868476 0.05790591 0.05366978 0.05336781 0.04960379 0.04698112
 0.04234611 0.02962341 0.02850576]"
RandomForest,RandomForest,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02564102564102564, 0.02564102564102564, 0.07692307692307693, 0.07692307692307693, 0.23076923076923078, 0.2564102564102564, 0.2948717948717949, 0.34615384615384615, 0.38461538461538464, 0.41025641025641024, 0.4230769230769231, 1.0]","[0.0, 0.9479495268138801, 0.9511041009463722, 0.9716088328075709, 0.9747634069400631, 0.9873817034700315, 0.9905362776025236, 0.9905362776025236, 0.9952681388012619, 0.9952681388012619, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.93333333 0.9        0.88571429 0.73
 0.725      0.59444444 0.53333333 0.45833333 0.405      0.125
 0.11111111 0.10571429 0.1        0.05       0.03333333 0.025
 0.        ]"
RandomForest,SVM,3,"[0.0, 0.0, 0.0, 0.038461538461538464, 0.038461538461538464, 0.10256410256410256, 0.10256410256410256, 0.1282051282051282, 0.1282051282051282, 0.16666666666666666, 0.16666666666666666, 0.1794871794871795, 0.1794871794871795, 0.19230769230769232, 0.19230769230769232, 0.24358974358974358, 0.24358974358974358, 0.2692307692307692, 0.2692307692307692, 0.3717948717948718, 0.3717948717948718, 0.4358974358974359, 0.4358974358974359, 1.0]","[0.0, 0.0015772870662460567, 0.9747634069400631, 0.9747634069400631, 0.9810725552050473, 0.9810725552050473, 0.9826498422712934, 0.9826498422712934, 0.9873817034700315, 0.9873817034700315, 0.9889589905362776, 0.9889589905362776, 0.9921135646687698, 0.9921135646687698, 0.9936908517350158, 0.9936908517350158, 0.9952681388012619, 0.9952681388012619, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0]","[       inf 0.99999807 0.96504066 0.813846   0.69864991 0.56413667
 0.56038907 0.42775332 0.39316414 0.29479149 0.28515184 0.24124608
 0.20663477 0.20005396 0.18336094 0.15276281 0.13752437 0.13588908
 0.13569907 0.09888715 0.09613011 0.0907054  0.08944781 0.03049842]"
RandomForest,DecisionTree,3,"[0.0, 0.0, 0.05128205128205128, 1.0]","[0.0, 0.9936908517350158, 1.0, 1.0]",[inf 1.  0.5 0. ]
RandomForest,XGBoost,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02564102564102564, 0.02564102564102564, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.0641025641025641, 0.08974358974358974, 0.11538461538461539, 0.1282051282051282, 0.14102564102564102, 0.1794871794871795, 0.19230769230769232, 0.21794871794871795, 0.23076923076923078, 0.2564102564102564, 0.3333333333333333, 0.38461538461538464, 0.3974358974358974, 1.0]","[0.0, 0.7949526813880127, 0.8091482649842271, 0.8280757097791798, 0.8485804416403786, 0.8943217665615142, 0.9211356466876972, 0.9274447949526814, 0.9305993690851735, 0.9384858044164038, 0.9400630914826499, 0.9479495268138801, 0.9495268138801262, 0.9558359621451105, 0.9574132492113565, 0.9637223974763407, 0.9652996845425867, 0.973186119873817, 0.9763406940063092, 0.9763406940063092, 0.9794952681388013, 0.9794952681388013, 0.9810725552050473, 0.9842271293375394, 0.9858044164037855, 0.9858044164037855, 0.9858044164037855, 0.9858044164037855, 0.9873817034700315, 0.9873817034700315, 0.9921135646687698, 0.9936908517350158, 0.9936908517350158, 0.9936908517350158, 0.9968454258675079, 0.998422712933754, 1.0, 1.0, 1.0]","[       inf 0.9353423  0.93066144 0.9300022  0.92931515 0.92768514
 0.9267478  0.9242333  0.92249596 0.9199881  0.9141838  0.9047919
 0.8946942  0.88964444 0.88508487 0.8790983  0.876292   0.86999786
 0.8500392  0.8362652  0.7106595  0.6697053  0.6197749  0.61457604
 0.5847247  0.5406165  0.50757974 0.4977671  0.49524674 0.49019998
 0.45643377 0.45380545 0.44389233 0.44226825 0.43755808 0.41311973
 0.3996862  0.3971459  0.35820854]"
RandomForest,RandomForest,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02564102564102564, 0.02564102564102564, 0.038461538461538464, 0.038461538461538464, 0.14102564102564102, 0.16666666666666666, 0.19230769230769232, 0.23076923076923078, 0.24358974358974358, 0.28205128205128205, 0.32051282051282054, 0.3974358974358974, 0.44871794871794873, 0.46153846153846156, 1.0]","[0.0, 0.944794952681388, 0.9495268138801262, 0.9668769716088328, 0.9700315457413249, 0.9747634069400631, 0.9779179810725552, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.96666667 0.95       0.91666667 0.9
 0.875      0.5275     0.45       0.43630952 0.41666667 0.4125
 0.25297619 0.225      0.18333333 0.15       0.11964286 0.1
 0.05416667 0.05       0.02916667 0.025      0.        ]"
RandomForest,SVM,4,"[0.0, 0.0, 0.0, 0.01282051282051282, 0.01282051282051282, 0.08974358974358974, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.1282051282051282, 0.1282051282051282, 0.16666666666666666, 0.16666666666666666, 0.19230769230769232, 0.19230769230769232, 0.3076923076923077, 0.3076923076923077, 0.358974358974359, 0.358974358974359, 0.44871794871794873, 0.44871794871794873, 0.5897435897435898, 0.5897435897435898, 1.0]","[0.0, 0.0015772870662460567, 0.9810725552050473, 0.9810725552050473, 0.9842271293375394, 0.9842271293375394, 0.9858044164037855, 0.9858044164037855, 0.9873817034700315, 0.9873817034700315, 0.9905362776025236, 0.9905362776025236, 0.9921135646687698, 0.9921135646687698, 0.9936908517350158, 0.9936908517350158, 0.9952681388012619, 0.9952681388012619, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0]","[       inf 0.99999999 0.9046034  0.74155505 0.61185041 0.34207655
 0.33125515 0.31819079 0.29570683 0.27579759 0.19629351 0.16469947
 0.16238408 0.16006384 0.15593902 0.1505308  0.14112877 0.12973189
 0.12557096 0.10380424 0.1024001  0.0869722  0.08411491 0.04576559]"
RandomForest,DecisionTree,4,"[0.0, 0.0, 0.01282051282051282, 0.02564102564102564, 0.05128205128205128, 0.08974358974358974, 0.16666666666666666, 0.21794871794871795, 1.0]","[0.0, 0.9779179810725552, 0.9842271293375394, 0.9873817034700315, 0.9905362776025236, 0.9936908517350158, 0.998422712933754, 1.0, 1.0]","[       inf 1.         0.8        0.66666667 0.5        0.4
 0.33333333 0.2        0.        ]"
RandomForest,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01282051282051282, 0.01282051282051282, 0.02564102564102564, 0.02564102564102564, 0.038461538461538464, 0.038461538461538464, 0.0641025641025641, 0.0641025641025641, 0.11538461538461539, 0.11538461538461539, 0.1282051282051282, 0.1282051282051282, 0.20512820512820512, 0.20512820512820512, 0.28205128205128205, 0.28205128205128205, 0.5512820512820513, 0.6025641025641025, 0.6282051282051282, 0.6794871794871795, 0.7307692307692307, 0.9871794871794872, 1.0]","[0.0, 0.6750788643533123, 0.6829652996845426, 0.6892744479495269, 0.694006309148265, 0.7003154574132492, 0.7018927444794952, 0.7050473186119873, 0.7145110410094637, 0.7160883280757098, 0.7302839116719243, 0.7381703470031545, 0.7429022082018928, 0.7791798107255521, 0.7823343848580442, 0.7902208201892744, 0.7965299684542587, 0.8012618296529969, 0.8138801261829653, 0.8154574132492114, 0.8343848580441641, 0.8391167192429022, 0.8422712933753943, 0.8485804416403786, 0.8533123028391167, 0.8596214511041009, 0.8659305993690851, 0.8675078864353313, 0.8785488958990536, 0.8817034700315457, 0.9085173501577287, 0.9100946372239748, 0.9132492113564669, 0.9274447949526814, 0.9305993690851735, 0.9384858044164038, 0.9416403785488959, 0.943217665615142, 0.9495268138801262, 0.9558359621451105, 0.9589905362776026, 0.9652996845425867, 0.9652996845425867, 0.9794952681388013, 0.9794952681388013, 0.9873817034700315, 0.9873817034700315, 0.9889589905362776, 0.9889589905362776, 0.9905362776025236, 0.9905362776025236, 0.9936908517350158, 0.9936908517350158, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99740714 0.99721295 0.99697304 0.9969247  0.9967963
 0.99671173 0.99660933 0.9965592  0.9964101  0.99589795 0.9957734
 0.9956554  0.9955059  0.99521244 0.9950848  0.9950406  0.9948932
 0.9947239  0.99466985 0.99444973 0.9937435  0.9937319  0.9936273
 0.9934237  0.992683   0.99204165 0.9916922  0.9913167  0.99089795
 0.99088085 0.99070567 0.9904034  0.98883164 0.9883066  0.98390514
 0.9835933  0.9831256  0.98158664 0.9765688  0.9649677  0.950013
 0.9436615  0.81497616 0.7738903  0.59429824 0.54818887 0.5439145
 0.47412735 0.4150097  0.3437301  0.33245647 0.32528892 0.27774262
 0.19322258 0.1911219  0.13126214 0.12077071 0.04071382 0.03340456
 0.03178082 0.03067378 0.02871905 0.02819721 0.02681957]"
RandomForest,RandomForest,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32051282051282054, 0.34615384615384615, 0.3974358974358974, 0.4230769230769231, 0.44871794871794873, 0.5384615384615384, 0.5641025641025641, 0.5769230769230769, 1.0]","[0.0, 0.9132492113564669, 0.9148264984227129, 0.917981072555205, 0.9242902208201893, 0.9274447949526814, 0.9290220820189274, 0.9495268138801262, 0.9542586750788643, 0.9605678233438486, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.99714286 0.996      0.99       0.985
 0.98266667 0.98       0.96266667 0.96       0.55033333 0.08
 0.06666667 0.04333333 0.04       0.02266667 0.02       0.01
 0.00666667 0.        ]"
RandomForest,SVM,5,"[0.0, 0.0, 0.0, 0.0641025641025641, 0.0641025641025641, 0.10256410256410256, 0.10256410256410256, 0.14102564102564102, 0.14102564102564102, 0.15384615384615385, 0.15384615384615385, 0.24358974358974358, 0.24358974358974358, 0.5641025641025641, 0.5641025641025641, 0.6923076923076923, 0.6923076923076923, 1.0]","[0.0, 0.0015772870662460567, 0.9858044164037855, 0.9858044164037855, 0.9889589905362776, 0.9889589905362776, 0.9905362776025236, 0.9905362776025236, 0.9921135646687698, 0.9921135646687698, 0.9952681388012619, 0.9952681388012619, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0]","[       inf 0.99999981 0.78728895 0.5        0.36509907 0.29398629
 0.25282993 0.22909723 0.22339981 0.18747969 0.17046591 0.15559751
 0.14932589 0.07862568 0.07500505 0.06437456 0.06421187 0.04433261]"
RandomForest,DecisionTree,5,"[0.0, 0.0, 0.038461538461538464, 0.14102564102564102, 0.1794871794871795, 1.0]","[0.0, 0.9826498422712934, 0.9921135646687698, 0.998422712933754, 1.0, 1.0]",[       inf 1.         0.66666667 0.33333333 0.25       0.        ]
XGBoost,XGBoost,1,"[0.0, 0.0, 0.01282051282051282, 0.02564102564102564, 0.038461538461538464, 0.10256410256410256, 0.21794871794871795, 0.23076923076923078, 0.41025641025641024, 1.0]","[0.0, 0.919558359621451, 0.9305993690851735, 0.9558359621451105, 0.9589905362776026, 0.9684542586750788, 0.9794952681388013, 0.9826498422712934, 0.9921135646687698, 1.0]","[       inf 0.97127455 0.9599228  0.9356128  0.7417798  0.54888165
 0.48936388 0.4498492  0.30614445 0.2727513 ]"
XGBoost,RandomForest,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01282051282051282, 0.01282051282051282, 0.038461538461538464, 0.038461538461538464, 0.05128205128205128, 0.05128205128205128, 0.11538461538461539, 0.11538461538461539, 0.15384615384615385, 0.1794871794871795, 0.21794871794871795, 0.24358974358974358, 0.2692307692307692, 0.2948717948717949, 0.34615384615384615, 0.358974358974359, 0.4358974358974359, 1.0]","[0.0, 0.943217665615142, 0.944794952681388, 0.9511041009463722, 0.9558359621451105, 0.9652996845425867, 0.9700315457413249, 0.9763406940063092, 0.9794952681388013, 0.9826498422712934, 0.9873817034700315, 0.9873817034700315, 0.9921135646687698, 0.9921135646687698, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.94583333 0.89285714 0.88333333 0.85
 0.8        0.79166667 0.77333333 0.7725     0.73333333 0.725
 0.575      0.53583333 0.50416667 0.48916667 0.45833333 0.3725
 0.33833333 0.26333333 0.23416667 0.20833333 0.1375     0.10416667
 0.1        0.05416667 0.03333333 0.025      0.        ]"
XGBoost,SVM,1,"[0.0, 0.0, 0.0, 0.01282051282051282, 0.01282051282051282, 0.02564102564102564, 0.02564102564102564, 0.038461538461538464, 0.038461538461538464, 0.0641025641025641, 0.0641025641025641, 0.07692307692307693, 0.07692307692307693, 0.08974358974358974, 0.08974358974358974, 0.10256410256410256, 0.10256410256410256, 0.14102564102564102, 0.14102564102564102, 0.16666666666666666, 0.16666666666666666, 0.20512820512820512, 0.20512820512820512, 0.21794871794871795, 0.21794871794871795, 0.3076923076923077, 0.3076923076923077, 0.3974358974358974, 0.3974358974358974, 0.4230769230769231, 0.4230769230769231, 0.4358974358974359, 0.4358974358974359, 0.5, 0.5, 1.0, 1.0]","[0.0, 0.0015772870662460567, 0.9211356466876972, 0.9211356466876972, 0.9305993690851735, 0.9305993690851735, 0.9558359621451105, 0.9558359621451105, 0.9589905362776026, 0.9589905362776026, 0.9621451104100947, 0.9621451104100947, 0.9637223974763407, 0.9637223974763407, 0.9668769716088328, 0.9668769716088328, 0.9684542586750788, 0.9684542586750788, 0.973186119873817, 0.973186119873817, 0.9747634069400631, 0.9747634069400631, 0.9794952681388013, 0.9794952681388013, 0.9826498422712934, 0.9826498422712934, 0.9873817034700315, 0.9873817034700315, 0.9921135646687698, 0.9921135646687698, 0.9936908517350158, 0.9936908517350158, 0.9952681388012619, 0.9952681388012619, 0.9968454258675079, 0.9968454258675079, 1.0]","[       inf 1.         0.93833672 0.93705919 0.90822436 0.90811911
 0.78390724 0.76995189 0.74919283 0.72526826 0.69232194 0.68941902
 0.636038   0.61245767 0.60705192 0.60387419 0.60090215 0.58504264
 0.55042325 0.51748367 0.5        0.47949478 0.40663865 0.403945
 0.38781717 0.35484774 0.33930935 0.2841247  0.25744661 0.24847048
 0.24484034 0.23674196 0.23381215 0.20996558 0.20397397 0.02666632
 0.01512757]"
XGBoost,DecisionTree,1,"[0.0, 0.0, 0.038461538461538464, 1.0]","[0.0, 0.9952681388012619, 1.0, 1.0]",[inf 1.  0.5 0. ]
XGBoost,XGBoost,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.01282051282051282, 0.02564102564102564, 0.038461538461538464, 0.038461538461538464, 0.05128205128205128, 0.0641025641025641, 0.10256410256410256, 0.10256410256410256, 0.11538461538461539, 0.14102564102564102, 0.15384615384615385, 0.1794871794871795, 0.2564102564102564, 0.2948717948717949, 0.3717948717948718, 0.38461538461538464, 0.3974358974358974, 0.5512820512820513, 0.5897435897435898, 0.717948717948718, 0.7307692307692307, 1.0]","[0.0, 0.5867507886435331, 0.7697160883280757, 0.831230283911672, 0.8659305993690851, 0.8911671924290221, 0.9132492113564669, 0.916403785488959, 0.9290220820189274, 0.9337539432176656, 0.9369085173501577, 0.9400630914826499, 0.9495268138801262, 0.9526813880126183, 0.9558359621451105, 0.9605678233438486, 0.9668769716088328, 0.9716088328075709, 0.973186119873817, 0.9763406940063092, 0.9794952681388013, 0.9810725552050473, 0.9873817034700315, 0.9889589905362776, 0.9889589905362776, 0.9921135646687698, 0.9921135646687698, 0.9936908517350158, 0.9936908517350158, 0.9952681388012619, 0.9952681388012619, 0.9968454258675079, 0.9968454258675079, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99818134 0.9969013  0.9950736  0.9928845  0.9892842
 0.98312277 0.97455174 0.9715471  0.9676756  0.9554337  0.943419
 0.9367492  0.9260386  0.90739536 0.8863338  0.8762539  0.86033475
 0.8598758  0.8058551  0.80384684 0.7818439  0.64387447 0.6428982
 0.6232897  0.52934265 0.5145197  0.46785718 0.33069536 0.32138935
 0.31491545 0.31404835 0.27985662 0.27862418 0.1674502  0.15764117
 0.15319605 0.14778705 0.11202264 0.07362474 0.06413054 0.04884565
 0.02648776 0.01988893]"
XGBoost,RandomForest,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01282051282051282, 0.01282051282051282, 0.02564102564102564, 0.02564102564102564, 0.038461538461538464, 0.038461538461538464, 0.07692307692307693, 0.07692307692307693, 0.11538461538461539, 0.11538461538461539, 0.15384615384615385, 0.1794871794871795, 0.1794871794871795, 0.20512820512820512, 0.23076923076923078, 0.34615384615384615, 0.3974358974358974, 0.4230769230769231, 0.44871794871794873, 0.48717948717948717, 0.5128205128205128, 0.5256410256410257, 0.5512820512820513, 0.5641025641025641, 0.5897435897435898, 0.6282051282051282, 0.6538461538461539, 0.6666666666666666, 1.0]","[0.0, 0.8911671924290221, 0.8927444794952681, 0.8990536277602523, 0.9132492113564669, 0.9148264984227129, 0.9242902208201893, 0.9258675078864353, 0.9337539432176656, 0.9353312302839116, 0.9416403785488959, 0.9495268138801262, 0.9558359621451105, 0.9763406940063092, 0.9763406940063092, 0.9905362776025236, 0.9905362776025236, 0.9936908517350158, 0.9936908517350158, 0.9952681388012619, 0.9952681388012619, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 0.998422712933754, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.99444444 0.98333333 0.98333333 0.97777778
 0.975      0.97142857 0.97       0.96666667 0.96309524 0.9425
 0.93333333 0.84875    0.8425     0.65071429 0.60678571 0.50625
 0.44375    0.4306746  0.35972222 0.35791667 0.3369246  0.33275794
 0.28904762 0.22583333 0.22553571 0.20138889 0.18833333 0.10208333
 0.08541667 0.07625    0.075      0.05208333 0.04666667 0.04444444
 0.04083333 0.0375     0.03       0.01875    0.01666667 0.00555556
 0.        ]"
XGBoost,SVM,2,"[0.0, 0.0, 0.0, 0.01282051282051282, 0.01282051282051282, 0.02564102564102564, 0.02564102564102564, 0.038461538461538464, 0.038461538461538464, 0.1282051282051282, 0.1282051282051282, 0.20512820512820512, 0.20512820512820512, 0.5, 0.5, 0.5641025641025641, 0.5641025641025641, 1.0]","[0.0, 0.0015772870662460567, 0.1277602523659306, 0.1277602523659306, 0.9858044164037855, 0.9858044164037855, 0.9889589905362776, 0.9889589905362776, 0.9936908517350158, 0.9936908517350158, 0.9952681388012619, 0.9952681388012619, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0]","[       inf 0.99999999 0.9999997  0.99999969 0.94247042 0.89209421
 0.86860024 0.83937718 0.5        0.22965592 0.22382062 0.16343153
 0.14023949 0.05106676 0.04795525 0.04615383 0.04571479 0.00569433]"
XGBoost,DecisionTree,2,"[0.0, 0.0, 0.01282051282051282, 0.05128205128205128, 0.07692307692307693, 0.1282051282051282, 0.16666666666666666, 1.0]","[0.0, 0.9763406940063092, 0.9810725552050473, 0.9905362776025236, 0.9952681388012619, 0.998422712933754, 1.0, 1.0]","[       inf 1.         0.75       0.66666667 0.6        0.33333333
 0.25       0.        ]"
XGBoost,XGBoost,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01282051282051282, 0.01282051282051282, 0.02564102564102564, 0.02564102564102564, 0.038461538461538464, 0.05128205128205128, 0.05128205128205128, 0.0641025641025641, 0.0641025641025641, 0.07692307692307693, 0.08974358974358974, 0.08974358974358974, 0.11538461538461539, 0.14102564102564102, 0.1794871794871795, 0.20512820512820512, 0.23076923076923078, 0.2692307692307692, 0.28205128205128205, 0.34615384615384615, 0.3717948717948718, 1.0]","[0.0, 0.8391167192429022, 0.9022082018927445, 0.9053627760252366, 0.9148264984227129, 0.916403785488959, 0.9353312302839116, 0.9400630914826499, 0.944794952681388, 0.9463722397476341, 0.9495268138801262, 0.9542586750788643, 0.9605678233438486, 0.9652996845425867, 0.9700315457413249, 0.9716088328075709, 0.9763406940063092, 0.9810725552050473, 0.9842271293375394, 0.9858044164037855, 0.9858044164037855, 0.9873817034700315, 0.9873817034700315, 0.9889589905362776, 0.9889589905362776, 0.9905362776025236, 0.9921135646687698, 0.9921135646687698, 0.9936908517350158, 0.9936908517350158, 0.9952681388012619, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 0.998422712933754, 0.998422712933754, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.974963   0.97406375 0.9717068  0.9651702  0.96488565
 0.9639808  0.95540947 0.95354056 0.9493573  0.94916284 0.93471843
 0.93195736 0.91380125 0.9124308  0.9018353  0.90021116 0.84452564
 0.8366613  0.83290684 0.80546576 0.764866   0.6928093  0.68759376
 0.67551243 0.67388177 0.6151481  0.6067418  0.5649815  0.4542763
 0.40307817 0.3183642  0.2492259  0.24629156 0.21593373 0.20291688
 0.19210777 0.18986228 0.18319245 0.17146689 0.15752126 0.14263651]"
XGBoost,RandomForest,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01282051282051282, 0.10256410256410256, 0.10256410256410256, 0.11538461538461539, 0.15384615384615385, 0.20512820512820512, 0.21794871794871795, 0.2948717948717949, 0.3076923076923077, 1.0]","[0.0, 0.9495268138801262, 0.9574132492113565, 0.9589905362776026, 0.9637223974763407, 0.9668769716088328, 0.9794952681388013, 0.9810725552050473, 0.9858044164037855, 0.9889589905362776, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.98333333 0.96666667 0.95       0.925
 0.9        0.83333333 0.8        0.79571429 0.59166667 0.56666667
 0.23333333 0.2        0.15833333 0.13333333 0.1        0.08333333
 0.05       0.025      0.        ]"
XGBoost,SVM,3,"[0.0, 0.0, 0.0, 0.01282051282051282, 0.01282051282051282, 0.02564102564102564, 0.02564102564102564, 0.038461538461538464, 0.038461538461538464, 0.05128205128205128, 0.05128205128205128, 0.10256410256410256, 0.10256410256410256, 0.11538461538461539, 0.11538461538461539, 0.14102564102564102, 0.14102564102564102, 0.16666666666666666, 0.16666666666666666, 0.41025641025641024, 0.41025641025641024, 1.0]","[0.0, 0.033123028391167195, 0.9747634069400631, 0.9747634069400631, 0.9779179810725552, 0.9779179810725552, 0.9794952681388013, 0.9794952681388013, 0.9889589905362776, 0.9889589905362776, 0.9921135646687698, 0.9921135646687698, 0.9936908517350158, 0.9936908517350158, 0.9952681388012619, 0.9952681388012619, 0.9968454258675079, 0.9968454258675079, 0.998422712933754, 0.998422712933754, 1.0, 1.0]","[           inf 1.00000000e+00 8.87249822e-01 8.87084088e-01
 8.54088442e-01 8.40195677e-01 8.35844733e-01 7.64871440e-01
 6.42777424e-01 6.14859118e-01 4.61666248e-01 3.88368878e-01
 3.13880875e-01 2.91648099e-01 2.89269135e-01 2.74122047e-01
 2.35434324e-01 2.16494619e-01 1.98092966e-01 9.22735887e-02
 8.68118244e-02 9.13424029e-04]"
XGBoost,DecisionTree,3,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
